id_candidat,matieres_preferees,moyenne_scolaire,competences,centres_interet,projets,preferences_professionnelles,environnement_travail,parcours_cible
cand-000506,matiere_synthetique_16,15.11,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",design;informatique,,salariat,teletravail,parcours-esiia
cand-000852,matiere_synthetique_5;matiere_synthetique_12;matiere_synthetique_12,13.12,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",management,,fonction_publique,hybride,parcours-igglia
cand-000351,matiere_synthetique_7;matiere_synthetique_12,11.09,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 1}",finance;ecologie;sante,,entrepreneuriat,terrain,parcours-esiia
cand-000623,matiere_synthetique_20;matiere_synthetique_9;matiere_synthetique_11,11.14,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 1}",finance;tourisme,,enseignement,bureau,parcours-esiia
cand-000367,matiere_synthetique_5;matiere_synthetique_14;matiere_synthetique_18,11.15,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 1}",informatique,projet_associatif,entrepreneuriat,teletravail,parcours-igglia
cand-000366,matiere_synthetique_15,17.23,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 3}",informatique;robotique,,fonction_publique,hybride,parcours-esiia
cand-000324,matiere_synthetique_17;matiere_synthetique_20,11.86,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",informatique;design,projet_associatif,recherche,teletravail,parcours-imticia
cand-000342,matiere_synthetique_6,11.3,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",robotique,,enseignement,terrain,parcours-igglia
cand-000660,matiere_synthetique_4;matiere_synthetique_12;matiere_synthetique_6,7.86,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 4}",management;informatique;ecologie,projet_personnel_tech,salariat,terrain,parcours-imticia
cand-000266,matiere_synthetique_10,10.17,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 2}",tourisme;informatique,,entrepreneuriat,terrain,parcours-igglia
cand-000840,matiere_synthetique_8,9.25,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 0}",management,,enseignement,terrain,parcours-igglia
cand-000255,matiere_synthetique_11,10.8,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 5}",ecologie,,salariat,hybride,parcours-isaia
cand-000575,matiere_synthetique_17;matiere_synthetique_16,16.98,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",finance,,enseignement,teletravail,parcours-esiia
cand-000732,matiere_synthetique_15;matiere_synthetique_8;matiere_synthetique_12,15.02,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 2}",design;tourisme,,recherche,terrain,parcours-esiia
cand-000093,matiere_synthetique_17,12.83,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",ecologie,projet_personnel_tech,fonction_publique,hybride,parcours-imticia
cand-000663,matiere_synthetique_7;matiere_synthetique_20,13.09,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",informatique,,entrepreneuriat,teletravail,parcours-imticia
cand-000675,matiere_synthetique_11;matiere_synthetique_20,11.49,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 1}",finance;tourisme,projet_associatif,salariat,bureau,parcours-imticia
cand-000141,matiere_synthetique_20,16.93,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",tourisme,,entrepreneuriat,bureau,parcours-isaia
cand-000017,matiere_synthetique_18;matiere_synthetique_18;matiere_synthetique_13,17.42,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",management,,fonction_publique,teletravail,parcours-igglia
cand-000146,matiere_synthetique_9;matiere_synthetique_8;matiere_synthetique_11,10.05,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",management,,fonction_publique,teletravail,parcours-igglia
cand-000970,matiere_synthetique_11;matiere_synthetique_6,9.04,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 0}",informatique;finance;robotique,,enseignement,hybride,parcours-igglia
cand-000520,matiere_synthetique_7,16.51,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",finance,projet_personnel_tech,fonction_publique,terrain,parcours-isaia
cand-000503,matiere_synthetique_5,8.68,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 2}",finance,,salariat,bureau,parcours-igglia
cand-000032,matiere_synthetique_8;matiere_synthetique_7,12.77,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",design;sante,projet_personnel_tech,salariat,terrain,parcours-esiia
cand-000218,matiere_synthetique_2;matiere_synthetique_10,4.87,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 1}",finance,projet_personnel_tech,recherche,terrain,parcours-imticia
cand-000601,matiere_synthetique_6,9.69,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",sante,projet_personnel_tech,recherche,teletravail,parcours-esiia
cand-000909,matiere_synthetique_12;matiere_synthetique_8;matiere_synthetique_2,18.75,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 1}",informatique,projet_personnel_tech,enseignement,terrain,parcours-igglia
cand-000576,matiere_synthetique_19,16.18,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 4}",sante;informatique,projet_personnel_tech,entrepreneuriat,terrain,parcours-igglia
cand-000439,matiere_synthetique_6,11.13,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",robotique;sante,,entrepreneuriat,terrain,parcours-esiia
cand-000959,matiere_synthetique_12;matiere_synthetique_4;matiere_synthetique_12,17.17,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",sante,projet_personnel_tech,enseignement,teletravail,parcours-imticia
cand-000653,matiere_synthetique_19;matiere_synthetique_7,9.74,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 2}",ecologie,,enseignement,bureau,parcours-igglia
cand-000303,matiere_synthetique_7;matiere_synthetique_2,11.05,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",design;robotique,,recherche,hybride,parcours-esiia
cand-000087,matiere_synthetique_8,11.16,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",sante;finance,,salariat,hybride,parcours-esiia
cand-000056,matiere_synthetique_4,17.24,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 4}",management;design,projet_associatif,entrepreneuriat,hybride,parcours-igglia
cand-000013,matiere_synthetique_6;matiere_synthetique_4,12.25,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 4}",design;informatique,projet_personnel_tech,recherche,bureau,parcours-isaia
cand-000104,matiere_synthetique_20,8.89,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 2}",agriculture;ecologie,,enseignement,teletravail,parcours-imticia
cand-000284,matiere_synthetique_4;matiere_synthetique_4,13.72,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 3}",management,projet_personnel_tech,recherche,bureau,parcours-igglia
cand-000221,matiere_synthetique_3;matiere_synthetique_7;matiere_synthetique_5,14.62,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",finance;sante;ecologie,projet_associatif,entrepreneuriat,teletravail,parcours-esiia
cand-000557,matiere_synthetique_16;matiere_synthetique_10;matiere_synthetique_5,9.58,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",ecologie,projet_personnel_tech,fonction_publique,teletravail,parcours-imticia
cand-000656,matiere_synthetique_12;matiere_synthetique_14,15.52,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 1}",ecologie;tourisme,projet_personnel_tech,salariat,teletravail,parcours-esiia
cand-000262,matiere_synthetique_2;matiere_synthetique_3;matiere_synthetique_6,12.16,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",agriculture,,entrepreneuriat,terrain,parcours-isaia
cand-000817,matiere_synthetique_14;matiere_synthetique_19;matiere_synthetique_1,15.66,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 5}",management;sante;ecologie,,enseignement,terrain,parcours-isaia
cand-000869,matiere_synthetique_15;matiere_synthetique_8,14.13,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 1}",management;informatique,,entrepreneuriat,terrain,parcours-esiia
cand-000123,matiere_synthetique_4;matiere_synthetique_10;matiere_synthetique_20,18.29,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",design;ecologie,,salariat,teletravail,parcours-igglia
cand-000370,matiere_synthetique_1;matiere_synthetique_7,17.63,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",tourisme;finance,projet_associatif,entrepreneuriat,teletravail,parcours-imticia
cand-000564,matiere_synthetique_1;matiere_synthetique_14,11.68,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",robotique,projet_personnel_tech;projet_associatif,recherche,hybride,parcours-imticia
cand-000039,matiere_synthetique_10;matiere_synthetique_2,7.35,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",finance;robotique;tourisme,projet_personnel_tech,salariat,bureau,parcours-isaia
cand-000858,matiere_synthetique_12;matiere_synthetique_4,15.74,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 4}",robotique;finance;management,,fonction_publique,hybride,parcours-isaia
cand-000343,matiere_synthetique_1;matiere_synthetique_13;matiere_synthetique_5,9.34,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 0}",robotique,projet_personnel_tech,recherche,bureau,parcours-esiia
cand-000722,matiere_synthetique_5,14.23,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",tourisme,projet_associatif,salariat,terrain,parcours-igglia
cand-000764,matiere_synthetique_18;matiere_synthetique_17;matiere_synthetique_6,13.34,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",robotique;design;tourisme,,fonction_publique,bureau,parcours-esiia
cand-000948,matiere_synthetique_18;matiere_synthetique_2,15.61,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",informatique,,fonction_publique,hybride,parcours-esiia
cand-000526,matiere_synthetique_8,9.63,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",finance;sante;management,,entrepreneuriat,hybride,parcours-imticia
cand-000098,matiere_synthetique_13;matiere_synthetique_17,13.48,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 0}",design,projet_personnel_tech,fonction_publique,hybride,parcours-igglia
cand-000361,matiere_synthetique_3;matiere_synthetique_16,8.23,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",informatique,,recherche,teletravail,parcours-igglia
cand-000844,matiere_synthetique_1;matiere_synthetique_18,15.44,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",design,projet_personnel_tech,entrepreneuriat,bureau,parcours-esiia
cand-000816,matiere_synthetique_1,13.97,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",design;informatique;agriculture,projet_personnel_tech;projet_associatif,fonction_publique,hybride,parcours-isaia
cand-000294,matiere_synthetique_12;matiere_synthetique_20,15.22,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",finance;sante;management,,entrepreneuriat,bureau,parcours-esiia
cand-000686,matiere_synthetique_17,10.7,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",design,projet_personnel_tech,fonction_publique,teletravail,parcours-imticia
cand-000134,matiere_synthetique_16;matiere_synthetique_1,17.76,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",finance;sante,,entrepreneuriat,hybride,parcours-esiia
cand-000799,matiere_synthetique_3;matiere_synthetique_11,14.82,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 5}",robotique;informatique,,entrepreneuriat,bureau,parcours-esiia
cand-000532,matiere_synthetique_6,15.6,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",robotique;sante,,recherche,teletravail,parcours-igglia
cand-000939,matiere_synthetique_2,16.02,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",management;design,projet_personnel_tech;projet_associatif,salariat,hybride,parcours-isaia
cand-000319,matiere_synthetique_18;matiere_synthetique_14,10.33,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 4}",tourisme;informatique,,salariat,bureau,parcours-isaia
cand-000798,matiere_synthetique_3;matiere_synthetique_17,11.87,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 4}",management,projet_personnel_tech,entrepreneuriat,hybride,parcours-esiia
cand-000393,matiere_synthetique_17,16.15,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",finance;management,,recherche,teletravail,parcours-igglia
cand-000202,matiere_synthetique_4,10.03,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",sante;ecologie;robotique,,salariat,hybride,parcours-imticia
cand-000622,matiere_synthetique_16,11.9,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",management;robotique;ecologie,,entrepreneuriat,terrain,parcours-esiia
cand-000394,matiere_synthetique_16,15.83,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",management;finance;robotique,projet_personnel_tech,entrepreneuriat,bureau,parcours-igglia
cand-000355,matiere_synthetique_1;matiere_synthetique_6,17.12,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",design,,salariat,bureau,parcours-esiia
cand-000504,matiere_synthetique_6;matiere_synthetique_16,15.57,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",sante;tourisme;robotique,,salariat,bureau,parcours-imticia
cand-000904,matiere_synthetique_20,16.1,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",informatique,,recherche,terrain,parcours-imticia
cand-000530,matiere_synthetique_3,10.95,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",tourisme;finance,,fonction_publique,hybride,parcours-esiia
cand-000286,matiere_synthetique_11,10.6,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",management;finance,,entrepreneuriat,bureau,parcours-esiia
cand-000476,matiere_synthetique_20,17.15,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 0}",design;agriculture;ecologie,projet_personnel_tech;projet_associatif,recherche,terrain,parcours-igglia
cand-000420,matiere_synthetique_16;matiere_synthetique_11,12.78,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 1}",agriculture;robotique;management,,enseignement,teletravail,parcours-imticia
cand-000533,matiere_synthetique_11;matiere_synthetique_5;matiere_synthetique_14,12.81,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 3}",robotique;tourisme;informatique,projet_personnel_tech,salariat,teletravail,parcours-esiia
cand-000269,matiere_synthetique_2,9.61,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",robotique,projet_personnel_tech,recherche,teletravail,parcours-imticia
cand-000073,matiere_synthetique_17,13.4,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",tourisme;design,,salariat,bureau,parcours-esiia
cand-000392,matiere_synthetique_15;matiere_synthetique_13,14.33,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",sante;design;informatique,,recherche,hybride,parcours-isaia
cand-000279,matiere_synthetique_10;matiere_synthetique_20;matiere_synthetique_20,13.43,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 4}",sante;design,,entrepreneuriat,bureau,parcours-isaia
cand-000548,matiere_synthetique_8;matiere_synthetique_15,8.92,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",finance;sante;management,projet_personnel_tech,salariat,teletravail,parcours-igglia
cand-000815,matiere_synthetique_15;matiere_synthetique_8;matiere_synthetique_17,9.45,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 0}",agriculture,,entrepreneuriat,hybride,parcours-igglia
cand-000636,matiere_synthetique_20;matiere_synthetique_2,15.81,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",agriculture,,enseignement,bureau,parcours-esiia
cand-000539,matiere_synthetique_7;matiere_synthetique_11;matiere_synthetique_9,10.52,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",agriculture,,enseignement,teletravail,parcours-isaia
cand-000280,matiere_synthetique_3;matiere_synthetique_1,13.1,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",informatique,,recherche,hybride,parcours-esiia
cand-000174,matiere_synthetique_6;matiere_synthetique_3,10.58,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",design;ecologie;informatique,,fonction_publique,teletravail,parcours-imticia
cand-000848,matiere_synthetique_6;matiere_synthetique_17,14.4,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 3}",robotique,,enseignement,bureau,parcours-esiia
cand-000705,matiere_synthetique_11;matiere_synthetique_13;matiere_synthetique_8,14.49,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",agriculture,,fonction_publique,teletravail,parcours-imticia
cand-000659,matiere_synthetique_4,7.96,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",informatique;finance,,fonction_publique,bureau,parcours-imticia
cand-000474,matiere_synthetique_11;matiere_synthetique_2,11.41,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",finance;informatique,projet_personnel_tech,salariat,hybride,parcours-imticia
cand-000501,matiere_synthetique_9;matiere_synthetique_1;matiere_synthetique_4,18.52,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",management;ecologie,projet_personnel_tech;projet_associatif,fonction_publique,bureau,parcours-imticia
cand-000769,matiere_synthetique_11,8.37,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 4}",sante,projet_associatif,recherche,bureau,parcours-igglia
cand-000277,matiere_synthetique_12;matiere_synthetique_12,12.0,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 3}",management;sante,,enseignement,terrain,parcours-igglia
cand-000934,matiere_synthetique_2;matiere_synthetique_17;matiere_synthetique_3,17.88,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",tourisme;design;management,projet_personnel_tech,fonction_publique,bureau,parcours-imticia
cand-000936,matiere_synthetique_12,14.41,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",sante;informatique;agriculture,projet_associatif,fonction_publique,hybride,parcours-igglia
cand-000081,matiere_synthetique_16;matiere_synthetique_4,11.69,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 1}",management;ecologie;design,,enseignement,bureau,parcours-esiia
cand-000015,matiere_synthetique_10;matiere_synthetique_12,8.03,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 1}",design;agriculture,projet_associatif,recherche,terrain,parcours-igglia
cand-000845,matiere_synthetique_5;matiere_synthetique_19,11.7,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 1}",agriculture,,enseignement,bureau,parcours-igglia
cand-000537,matiere_synthetique_7;matiere_synthetique_20,9.55,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 2}",ecologie;robotique;management,,entrepreneuriat,terrain,parcours-esiia
