id_candidat,matieres_preferees,moyenne_scolaire,competences,centres_interet,projets,preferences_professionnelles,environnement_travail,parcours_cible
cand-000196,matiere_synthetique_10;matiere_synthetique_9,13.4,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 1}",ecologie,,recherche,hybride,parcours-esiia
cand-001136,matiere_synthetique_6;matiere_synthetique_13;matiere_synthetique_15,14.97,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",ecologie,projet_personnel_tech;projet_associatif,fonction_publique,hybride,parcours-igglia
cand-001618,matiere_synthetique_11;matiere_synthetique_15,14.12,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",design,,recherche,terrain,parcours-igglia
cand-000653,matiere_synthetique_6;matiere_synthetique_4;matiere_synthetique_13,11.84,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 1}",design;informatique;ecologie,,enseignement,bureau,parcours-igglia
cand-000911,matiere_synthetique_5,8.61,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 2}",informatique,projet_personnel_tech,fonction_publique,hybride,parcours-esiia
cand-001468,matiere_synthetique_1;matiere_synthetique_15,14.42,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 3}",finance;design,,salariat,teletravail,parcours-igglia
cand-001325,matiere_synthetique_1,16.7,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 2}",finance,,entrepreneuriat,bureau,parcours-igglia
cand-001766,matiere_synthetique_16;matiere_synthetique_12,12.45,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",robotique,projet_personnel_tech,fonction_publique,teletravail,parcours-imticia
cand-001344,matiere_synthetique_6;matiere_synthetique_16,14.51,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",informatique;design;agriculture,projet_personnel_tech,entrepreneuriat,terrain,parcours-imticia
cand-000078,matiere_synthetique_17;matiere_synthetique_4;matiere_synthetique_10,9.71,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",design,projet_personnel_tech,salariat,hybride,parcours-imticia
cand-001695,matiere_synthetique_10;matiere_synthetique_20,14.1,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",agriculture;design,projet_personnel_tech,fonction_publique,bureau,parcours-imticia
cand-000054,matiere_synthetique_5,16.89,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",agriculture;management,projet_associatif,salariat,hybride,parcours-esiia
cand-000462,matiere_synthetique_19;matiere_synthetique_6;matiere_synthetique_1,11.15,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",tourisme;design,,entrepreneuriat,bureau,parcours-imticia
cand-000328,matiere_synthetique_20,11.93,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 0}",informatique;tourisme;management,projet_personnel_tech,enseignement,terrain,parcours-igglia
cand-001869,matiere_synthetique_18;matiere_synthetique_4;matiere_synthetique_5,11.22,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",management,,recherche,hybride,parcours-isaia
cand-001681,matiere_synthetique_13,14.51,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",management;robotique;agriculture,,entrepreneuriat,teletravail,parcours-isaia
cand-000368,matiere_synthetique_1,11.24,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 3}",robotique;ecologie,projet_associatif,enseignement,bureau,parcours-igglia
cand-000973,matiere_synthetique_2;matiere_synthetique_11,12.82,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 1}",informatique;robotique;finance,,recherche,hybride,parcours-esiia
cand-001369,matiere_synthetique_19;matiere_synthetique_19;matiere_synthetique_16,6.98,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 1}",design;sante;management,projet_personnel_tech,entrepreneuriat,teletravail,parcours-igglia
cand-001092,matiere_synthetique_8;matiere_synthetique_19,10.52,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",ecologie;tourisme,,fonction_publique,teletravail,parcours-imticia
cand-000154,matiere_synthetique_5;matiere_synthetique_9,17.7,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 3}",finance,,salariat,teletravail,parcours-igglia
cand-001268,matiere_synthetique_1,13.03,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 2}",design,projet_personnel_tech,fonction_publique,hybride,parcours-igglia
cand-000553,matiere_synthetique_7;matiere_synthetique_16,9.12,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 1}",sante,,enseignement,terrain,parcours-esiia
cand-000211,matiere_synthetique_17,8.1,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",agriculture;robotique;ecologie,projet_personnel_tech,fonction_publique,hybride,parcours-isaia
cand-001473,matiere_synthetique_11;matiere_synthetique_20;matiere_synthetique_16,17.41,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 3}",informatique,,entrepreneuriat,terrain,parcours-imticia
cand-000704,matiere_synthetique_12;matiere_synthetique_8,8.85,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",finance;agriculture;informatique,,recherche,terrain,parcours-esiia
cand-001446,matiere_synthetique_14;matiere_synthetique_3;matiere_synthetique_16,15.43,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",agriculture;finance;sante,,recherche,bureau,parcours-imticia
cand-001208,matiere_synthetique_19;matiere_synthetique_4,16.3,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 0}",informatique,projet_personnel_tech;projet_associatif,entrepreneuriat,terrain,parcours-igglia
cand-001802,matiere_synthetique_14;matiere_synthetique_6,15.88,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",design;robotique,,fonction_publique,teletravail,parcours-igglia
cand-000763,matiere_synthetique_15;matiere_synthetique_14,8.12,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",finance;sante;design,projet_personnel_tech,salariat,terrain,parcours-esiia
cand-001823,matiere_synthetique_14,12.62,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",finance;sante,,recherche,terrain,parcours-esiia
cand-000306,matiere_synthetique_3;matiere_synthetique_5;matiere_synthetique_17,20.0,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 3}",informatique;agriculture;tourisme,,fonction_publique,hybride,parcours-isaia
cand-000640,matiere_synthetique_8,9.77,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 4}",tourisme,,salariat,hybride,parcours-isaia
cand-000254,matiere_synthetique_7;matiere_synthetique_16;matiere_synthetique_13,14.31,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 3}",agriculture,,salariat,bureau,parcours-esiia
cand-001827,matiere_synthetique_7;matiere_synthetique_8,6.35,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 0}",tourisme;management;sante,,enseignement,hybride,parcours-igglia
cand-001172,matiere_synthetique_10;matiere_synthetique_11,15.8,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 2}",ecologie,projet_personnel_tech,salariat,hybride,parcours-igglia
cand-000940,matiere_synthetique_13;matiere_synthetique_18;matiere_synthetique_17,11.83,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",management;design,projet_personnel_tech,entrepreneuriat,teletravail,parcours-igglia
cand-000813,matiere_synthetique_3;matiere_synthetique_10;matiere_synthetique_11,19.19,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",sante;finance;agriculture,projet_personnel_tech,salariat,teletravail,parcours-imticia
cand-000496,matiere_synthetique_10;matiere_synthetique_10,12.94,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",design,projet_personnel_tech,entrepreneuriat,terrain,parcours-imticia
cand-000882,matiere_synthetique_18;matiere_synthetique_4,19.32,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 4}",robotique;ecologie;informatique,,enseignement,terrain,parcours-esiia
cand-001741,matiere_synthetique_13;matiere_synthetique_14,16.95,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 3}",tourisme,projet_personnel_tech,entrepreneuriat,teletravail,parcours-igglia
cand-001691,matiere_synthetique_9;matiere_synthetique_11,11.74,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 1}",management,,salariat,terrain,parcours-esiia
cand-000719,matiere_synthetique_6,12.56,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",tourisme;robotique;design,projet_associatif,entrepreneuriat,hybride,parcours-esiia
cand-000876,matiere_synthetique_10,16.5,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",design;ecologie;informatique,,recherche,teletravail,parcours-esiia
cand-001964,matiere_synthetique_19;matiere_synthetique_4;matiere_synthetique_6,17.1,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 2}",agriculture;ecologie;robotique,,salariat,bureau,parcours-esiia
cand-000265,matiere_synthetique_2,12.6,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 4}",sante;management;agriculture,,enseignement,bureau,parcours-isaia
cand-000947,matiere_synthetique_19;matiere_synthetique_9;matiere_synthetique_11,13.29,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 3}",tourisme,,salariat,bureau,parcours-igglia
cand-000596,matiere_synthetique_18;matiere_synthetique_17,7.65,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",ecologie;tourisme;design,projet_personnel_tech,entrepreneuriat,hybride,parcours-imticia
cand-001141,matiere_synthetique_4,16.98,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 3}",ecologie,projet_personnel_tech;projet_associatif,enseignement,bureau,parcours-esiia
cand-001972,matiere_synthetique_16,15.83,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",design;robotique,,entrepreneuriat,terrain,parcours-esiia
cand-001219,matiere_synthetique_6;matiere_synthetique_8;matiere_synthetique_11,16.74,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",tourisme;design;management,,fonction_publique,bureau,parcours-esiia
cand-000516,matiere_synthetique_5;matiere_synthetique_13;matiere_synthetique_1,14.52,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 1}",management,projet_personnel_tech,enseignement,terrain,parcours-esiia
cand-000207,matiere_synthetique_17,5.95,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",tourisme;ecologie;design,projet_personnel_tech,salariat,bureau,parcours-isaia
cand-001105,matiere_synthetique_11;matiere_synthetique_12,8.76,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",finance,projet_personnel_tech,salariat,bureau,parcours-igglia
cand-001405,matiere_synthetique_14,17.93,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 4}",management;robotique,,fonction_publique,bureau,parcours-esiia
cand-001445,matiere_synthetique_17;matiere_synthetique_11;matiere_synthetique_1,17.95,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 2}",agriculture;tourisme,projet_personnel_tech,recherche,terrain,parcours-igglia
cand-000841,matiere_synthetique_9,17.76,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 1}",sante;design,projet_associatif,fonction_publique,terrain,parcours-igglia
cand-001173,matiere_synthetique_1,15.76,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",ecologie,projet_associatif,recherche,hybride,parcours-isaia
cand-001616,matiere_synthetique_20;matiere_synthetique_5;matiere_synthetique_15,10.16,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",robotique;agriculture;design,projet_personnel_tech,fonction_publique,hybride,parcours-esiia
cand-001114,matiere_synthetique_15,9.22,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 4}",informatique;finance;robotique,,salariat,bureau,parcours-igglia
cand-001362,matiere_synthetique_13;matiere_synthetique_14;matiere_synthetique_17,19.25,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 4}",agriculture,,fonction_publique,terrain,parcours-igglia
cand-000377,matiere_synthetique_20;matiere_synthetique_14,14.49,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 4}",finance;management;robotique,,recherche,teletravail,parcours-isaia
cand-000664,matiere_synthetique_3;matiere_synthetique_7;matiere_synthetique_16,10.03,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",finance,,fonction_publique,hybride,parcours-isaia
cand-001412,matiere_synthetique_18,13.34,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",robotique;tourisme;agriculture,,entrepreneuriat,bureau,parcours-igglia
cand-000506,matiere_synthetique_13;matiere_synthetique_9;matiere_synthetique_20,13.94,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",management;finance,projet_personnel_tech,salariat,terrain,parcours-imticia
cand-000430,matiere_synthetique_16,11.26,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",informatique,projet_associatif,entrepreneuriat,bureau,parcours-imticia
cand-000822,matiere_synthetique_15,8.53,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",ecologie;design,,recherche,bureau,parcours-imticia
cand-000993,matiere_synthetique_9;matiere_synthetique_8;matiere_synthetique_1,9.07,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 1}",agriculture;finance,,fonction_publique,hybride,parcours-igglia
cand-000438,matiere_synthetique_4,7.98,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",robotique;tourisme;informatique,,recherche,hybride,parcours-isaia
cand-001221,matiere_synthetique_9;matiere_synthetique_4,15.15,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",informatique,projet_personnel_tech,salariat,terrain,parcours-isaia
cand-000909,matiere_synthetique_15;matiere_synthetique_16,8.1,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",finance;management;robotique,,fonction_publique,hybride,parcours-igglia
cand-000076,matiere_synthetique_11;matiere_synthetique_20;matiere_synthetique_5,14.51,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 2}",tourisme;finance,projet_personnel_tech,enseignement,terrain,parcours-esiia
cand-000352,matiere_synthetique_7;matiere_synthetique_19;matiere_synthetique_7,9.46,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",sante;management;informatique,,fonction_publique,terrain,parcours-igglia
cand-000556,matiere_synthetique_10,10.43,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 1}",tourisme,projet_personnel_tech,recherche,terrain,parcours-igglia
cand-001395,matiere_synthetique_1;matiere_synthetique_3;matiere_synthetique_14,9.46,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 3}",ecologie,projet_associatif,salariat,teletravail,parcours-igglia
cand-001714,matiere_synthetique_9;matiere_synthetique_12;matiere_synthetique_13,15.12,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",management;finance;sante,,entrepreneuriat,hybride,parcours-isaia
cand-001117,matiere_synthetique_6;matiere_synthetique_7,17.61,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",finance;ecologie,projet_associatif,salariat,hybride,parcours-isaia
cand-001280,matiere_synthetique_13,12.11,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",finance;robotique;tourisme,projet_associatif,salariat,terrain,parcours-igglia
cand-000443,matiere_synthetique_17;matiere_synthetique_3,13.41,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 4}",management;design,,salariat,terrain,parcours-esiia
cand-000753,matiere_synthetique_19;matiere_synthetique_19,8.18,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 2}",agriculture,,enseignement,teletravail,parcours-igglia
cand-001761,matiere_synthetique_18,10.73,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 3}",ecologie;design,projet_personnel_tech,fonction_publique,terrain,parcours-esiia
cand-000114,matiere_synthetique_2,12.13,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 3}",tourisme,,fonction_publique,terrain,parcours-igglia
cand-001098,matiere_synthetique_4,9.33,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",management;sante,projet_associatif,entrepreneuriat,teletravail,parcours-esiia
cand-001404,matiere_synthetique_9,8.39,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 1}",tourisme;robotique;management,,salariat,teletravail,parcours-imticia
cand-001585,matiere_synthetique_8;matiere_synthetique_20,11.43,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",tourisme,,enseignement,hybride,parcours-isaia
cand-000374,matiere_synthetique_6,13.59,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",finance;ecologie;informatique,,recherche,bureau,parcours-imticia
cand-001139,matiere_synthetique_12;matiere_synthetique_6;matiere_synthetique_12,11.37,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",management;robotique;informatique,,salariat,bureau,parcours-igglia
cand-000115,matiere_synthetique_10;matiere_synthetique_9,9.65,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",finance;informatique;ecologie,,fonction_publique,teletravail,parcours-igglia
cand-001122,matiere_synthetique_17,10.21,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 0}",ecologie,projet_personnel_tech,salariat,bureau,parcours-imticia
cand-000049,matiere_synthetique_3;matiere_synthetique_11;matiere_synthetique_18,10.17,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 3}",management,projet_associatif,entrepreneuriat,hybride,parcours-esiia
cand-001713,matiere_synthetique_19;matiere_synthetique_10;matiere_synthetique_5,16.58,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 2}",management,,fonction_publique,terrain,parcours-esiia
cand-000618,matiere_synthetique_18,12.93,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",agriculture;ecologie;management,projet_personnel_tech,fonction_publique,teletravail,parcours-igglia
cand-001774,matiere_synthetique_16;matiere_synthetique_2,10.21,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",finance;design;sante,,recherche,hybride,parcours-igglia
cand-001082,matiere_synthetique_20;matiere_synthetique_20,11.07,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 2}",tourisme;finance;design,projet_personnel_tech,enseignement,hybride,parcours-igglia
cand-000737,matiere_synthetique_3,12.78,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 0}",agriculture,,salariat,hybride,parcours-esiia
cand-000142,matiere_synthetique_19;matiere_synthetique_12;matiere_synthetique_20,14.74,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 2}",tourisme;robotique,,fonction_publique,bureau,parcours-esiia
cand-000330,matiere_synthetique_11,12.94,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",finance,,enseignement,hybride,parcours-igglia
cand-000149,matiere_synthetique_15;matiere_synthetique_7;matiere_synthetique_3,16.27,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 2}",tourisme,,fonction_publique,teletravail,parcours-esiia
cand-000544,matiere_synthetique_7,15.8,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",tourisme;agriculture,,enseignement,terrain,parcours-imticia
