id_candidat,matieres_preferees,moyenne_scolaire,competences,centres_interet,projets,preferences_professionnelles,environnement_travail,parcours_cible
cand-000252,matiere_synthetique_4;matiere_synthetique_17,10.39,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 4}",ecologie;tourisme,projet_personnel_tech,salariat,terrain,parcours-tee
cand-001206,matiere_synthetique_13;matiere_synthetique_6;matiere_synthetique_9,14.53,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",sante;design,projet_associatif,enseignement,bureau,parcours-teh
cand-000651,matiere_synthetique_16;matiere_synthetique_3;matiere_synthetique_17,13.79,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 1}",management;sante,,recherche,hybride,parcours-emii
cand-000673,matiere_synthetique_11;matiere_synthetique_1;matiere_synthetique_11,17.4,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 0}",finance;informatique,projet_personnel_tech;projet_associatif,recherche,terrain,parcours-esiia
cand-001776,matiere_synthetique_19;matiere_synthetique_14,12.79,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 5}",informatique;ecologie,,enseignement,terrain,parcours-isaia
cand-001700,matiere_synthetique_1;matiere_synthetique_9,14.69,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",management;finance;tourisme,projet_associatif,enseignement,hybride,parcours-icmp
cand-001271,matiere_synthetique_14,8.17,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",agriculture,projet_associatif,salariat,hybride,parcours-emp
cand-000007,matiere_synthetique_19;matiere_synthetique_19;matiere_synthetique_17,11.47,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 1}",finance,,entrepreneuriat,bureau,parcours-dtja
cand-000962,matiere_synthetique_3,8.75,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 2}",agriculture;ecologie,projet_personnel_tech;projet_associatif,salariat,bureau,parcours-emp
cand-001155,matiere_synthetique_11,18.97,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",tourisme;robotique;ecologie,,enseignement,bureau,parcours-fic
cand-000939,matiere_synthetique_15;matiere_synthetique_3;matiere_synthetique_10,19.54,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 3}",design;robotique,projet_associatif,fonction_publique,teletravail,parcours-aee
cand-000177,matiere_synthetique_5;matiere_synthetique_19;matiere_synthetique_15,14.59,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 4}",sante;finance;ecologie,projet_personnel_tech;projet_associatif,salariat,terrain,parcours-caa
cand-000085,matiere_synthetique_14;matiere_synthetique_6,10.89,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 0}",sante;tourisme;robotique,,entrepreneuriat,bureau,parcours-emp
cand-001018,matiere_synthetique_13;matiere_synthetique_11,18.5,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",finance;management;ecologie,,enseignement,teletravail,parcours-fic
cand-001775,matiere_synthetique_5;matiere_synthetique_8,11.52,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",robotique,projet_associatif,entrepreneuriat,hybride,parcours-emii
cand-000215,matiere_synthetique_14,15.26,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 2}",design;finance,projet_personnel_tech,salariat,terrain,parcours-esiia
cand-001467,matiere_synthetique_10,14.59,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",design,projet_personnel_tech,recherche,teletravail,parcours-esiia
cand-001396,matiere_synthetique_5;matiere_synthetique_11,17.7,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 5}",informatique;management,,salariat,bureau,parcours-icmp
cand-001133,matiere_synthetique_20;matiere_synthetique_17,11.92,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 1}",ecologie;robotique,,salariat,terrain,parcours-caa
cand-000898,matiere_synthetique_13;matiere_synthetique_11;matiere_synthetique_12,12.02,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 5}",agriculture,,salariat,teletravail,parcours-fic
cand-000263,matiere_synthetique_20;matiere_synthetique_7;matiere_synthetique_3,6.82,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 2}",informatique;management;sante,projet_associatif,entrepreneuriat,bureau,parcours-isaia
cand-000201,matiere_synthetique_8;matiere_synthetique_5;matiere_synthetique_16,11.77,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 2}",tourisme;sante;robotique,,fonction_publique,bureau,parcours-igglia
cand-000661,matiere_synthetique_4;matiere_synthetique_17;matiere_synthetique_5,15.5,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 1}",informatique,projet_associatif,enseignement,terrain,parcours-caa
cand-000206,matiere_synthetique_5;matiere_synthetique_17,14.43,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",management,projet_associatif,entrepreneuriat,terrain,parcours-imticia
cand-000271,matiere_synthetique_2;matiere_synthetique_13,11.27,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 1}",tourisme,,entrepreneuriat,hybride,parcours-imticia
cand-001272,matiere_synthetique_4,9.46,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",management,projet_personnel_tech,enseignement,bureau,parcours-isaia
cand-000951,matiere_synthetique_13;matiere_synthetique_3;matiere_synthetique_4,11.54,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 2}",informatique;management,,entrepreneuriat,bureau,parcours-isaia
cand-000363,matiere_synthetique_16,14.69,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 3}",finance;ecologie;design,,enseignement,teletravail,parcours-fic
cand-000134,matiere_synthetique_15;matiere_synthetique_7,6.48,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 2}",agriculture;robotique;finance,,fonction_publique,terrain,parcours-dtja
cand-001204,matiere_synthetique_16,12.55,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 5}",robotique,projet_associatif,enseignement,terrain,parcours-gca
cand-000147,matiere_synthetique_15,13.51,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 2}",management;robotique;informatique,,entrepreneuriat,hybride,parcours-esiia
cand-000269,matiere_synthetique_14;matiere_synthetique_7,9.11,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 1}",sante,,recherche,terrain,parcours-emii
cand-001881,matiere_synthetique_15,16.34,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 0}",agriculture;finance;tourisme,,salariat,terrain,parcours-isaia
cand-000620,matiere_synthetique_12,15.06,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",management,projet_personnel_tech,recherche,bureau,parcours-imticia
cand-000603,matiere_synthetique_6,10.06,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",finance;design;tourisme,projet_personnel_tech,enseignement,terrain,parcours-aee
cand-000191,matiere_synthetique_16;matiere_synthetique_1;matiere_synthetique_2,17.23,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",management;design;finance,projet_associatif,entrepreneuriat,bureau,parcours-imticia
cand-001972,matiere_synthetique_4;matiere_synthetique_16;matiere_synthetique_10,10.48,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",management;informatique,projet_personnel_tech,enseignement,terrain,parcours-tee
cand-000824,matiere_synthetique_19;matiere_synthetique_5;matiere_synthetique_12,8.9,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 0}",management;robotique;agriculture,projet_associatif,recherche,hybride,parcours-gca
cand-000058,matiere_synthetique_18;matiere_synthetique_5;matiere_synthetique_12,10.68,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",robotique;design,,salariat,hybride,parcours-imticia
cand-001419,matiere_synthetique_2;matiere_synthetique_9;matiere_synthetique_16,10.03,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",robotique;tourisme;agriculture,,enseignement,hybride,parcours-isaia
cand-001991,matiere_synthetique_2,11.4,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 2}",design;informatique,,enseignement,teletravail,parcours-teh
cand-000541,matiere_synthetique_18;matiere_synthetique_10,11.46,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 0}",tourisme,,enseignement,terrain,parcours-igglia
cand-000461,matiere_synthetique_2;matiere_synthetique_20,12.93,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 3}",ecologie;tourisme;finance,,fonction_publique,bureau,parcours-gca
cand-001371,matiere_synthetique_4;matiere_synthetique_19;matiere_synthetique_17,19.82,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 3}",sante;design,,fonction_publique,hybride,parcours-aee
cand-000767,matiere_synthetique_14;matiere_synthetique_16;matiere_synthetique_7,17.17,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",robotique;design;finance,,enseignement,teletravail,parcours-icmp
cand-000111,matiere_synthetique_8;matiere_synthetique_2;matiere_synthetique_11,12.25,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 0}",agriculture;finance;sante,projet_personnel_tech,salariat,teletravail,parcours-tee
cand-000668,matiere_synthetique_9,10.1,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 1}",sante,,fonction_publique,terrain,parcours-igglia
cand-001898,matiere_synthetique_18,8.98,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 2}",sante;informatique;finance,,recherche,terrain,parcours-tee
cand-001369,matiere_synthetique_19;matiere_synthetique_1;matiere_synthetique_8,11.15,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 3}",robotique,,enseignement,bureau,parcours-tee
cand-001694,matiere_synthetique_20;matiere_synthetique_16,14.19,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",tourisme;design,,salariat,bureau,parcours-dtja
cand-000335,matiere_synthetique_20;matiere_synthetique_17,12.21,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 4}",ecologie;tourisme,projet_associatif,enseignement,terrain,parcours-emp
cand-001763,matiere_synthetique_8,17.36,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",finance;agriculture;informatique,,enseignement,terrain,parcours-teh
cand-000744,matiere_synthetique_14;matiere_synthetique_9,8.48,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",ecologie;tourisme,,fonction_publique,bureau,parcours-aee
cand-001877,matiere_synthetique_2,12.28,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 0}",robotique,,recherche,terrain,parcours-gca
cand-001834,matiere_synthetique_5,7.47,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",design;tourisme;agriculture,projet_personnel_tech,salariat,hybride,parcours-iaa
cand-001312,matiere_synthetique_9;matiere_synthetique_2;matiere_synthetique_1,14.75,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 2}",robotique;finance;design,,recherche,teletravail,parcours-tee
cand-001276,matiere_synthetique_14;matiere_synthetique_17,10.44,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 4}",design;ecologie,projet_personnel_tech,recherche,terrain,parcours-caa
cand-001566,matiere_synthetique_17;matiere_synthetique_2;matiere_synthetique_15,5.01,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",ecologie,,entrepreneuriat,terrain,parcours-imticia
cand-001797,matiere_synthetique_20;matiere_synthetique_19;matiere_synthetique_16,12.84,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 5}",design;finance;tourisme,projet_personnel_tech,salariat,hybride,parcours-dtja
cand-000082,matiere_synthetique_11,6.41,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",tourisme,projet_personnel_tech,fonction_publique,hybride,parcours-imticia
cand-000460,matiere_synthetique_3,16.97,"{""competence-techniques-informatiques-gestion"": 0, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",ecologie;management;tourisme,,entrepreneuriat,terrain,parcours-tee
cand-000520,matiere_synthetique_15,13.44,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 5}",robotique,projet_personnel_tech,entrepreneuriat,hybride,parcours-dtja
cand-000847,matiere_synthetique_17;matiere_synthetique_1;matiere_synthetique_3,19.31,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",tourisme,projet_associatif,fonction_publique,hybride,parcours-emii
cand-001841,matiere_synthetique_16,7.84,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 1}",finance,,fonction_publique,hybride,parcours-emp
cand-000627,matiere_synthetique_14,7.13,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 2}",tourisme;agriculture;robotique,,entrepreneuriat,bureau,parcours-aee
cand-000020,matiere_synthetique_9,15.12,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 3}",finance;management;agriculture,projet_personnel_tech,fonction_publique,terrain,parcours-tee
cand-000032,matiere_synthetique_4;matiere_synthetique_18;matiere_synthetique_7,13.48,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 3}",finance,projet_personnel_tech,entrepreneuriat,hybride,parcours-pip
cand-000681,matiere_synthetique_4;matiere_synthetique_10;matiere_synthetique_2,16.23,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",sante;informatique,projet_personnel_tech,fonction_publique,bureau,parcours-tee
cand-001491,matiere_synthetique_12,17.93,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 5}",finance;robotique;design,projet_personnel_tech,enseignement,terrain,parcours-esiia
cand-001804,matiere_synthetique_20,14.18,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 0}",management,projet_personnel_tech,salariat,bureau,parcours-imticia
cand-001135,matiere_synthetique_12,18.05,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 3}",design;robotique;ecologie,projet_personnel_tech;projet_associatif,recherche,hybride,parcours-isaia
cand-001670,matiere_synthetique_6,7.46,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 3}",ecologie;robotique,projet_personnel_tech,salariat,teletravail,parcours-igglia
cand-001751,matiere_synthetique_9;matiere_synthetique_1;matiere_synthetique_7,9.13,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 3}",ecologie,,recherche,terrain,parcours-iaa
cand-001415,matiere_synthetique_5,15.49,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",agriculture,projet_personnel_tech,entrepreneuriat,bureau,parcours-esiia
cand-001110,matiere_synthetique_12,8.25,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 3}",agriculture,projet_associatif,enseignement,terrain,parcours-dtja
cand-001242,matiere_synthetique_3,8.47,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",informatique;ecologie,,entrepreneuriat,hybride,parcours-esiia
cand-001667,matiere_synthetique_17;matiere_synthetique_18;matiere_synthetique_13,10.67,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 0}",robotique,projet_associatif,fonction_publique,bureau,parcours-gca
cand-000031,matiere_synthetique_16,13.26,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 0}",robotique;tourisme;sante,projet_associatif,enseignement,hybride,parcours-emii
cand-000042,matiere_synthetique_10,11.46,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 4}",design,,entrepreneuriat,teletravail,parcours-emii
cand-000940,matiere_synthetique_6;matiere_synthetique_5;matiere_synthetique_19,17.16,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 1, ""competence-statistiques-informatique"": 2}",finance,,entrepreneuriat,hybride,parcours-tee
cand-001706,matiere_synthetique_10;matiere_synthetique_15;matiere_synthetique_7,9.19,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 3}",ecologie;agriculture;sante,projet_personnel_tech,enseignement,terrain,parcours-tee
cand-000093,matiere_synthetique_4;matiere_synthetique_10;matiere_synthetique_18,17.95,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 0}",design;ecologie,,enseignement,bureau,parcours-pip
cand-001503,matiere_synthetique_12;matiere_synthetique_7;matiere_synthetique_5,17.43,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 0}",tourisme,projet_personnel_tech,enseignement,teletravail,parcours-imticia
cand-001962,matiere_synthetique_6;matiere_synthetique_13,11.86,"{""competence-techniques-informatiques-gestion"": 2, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 2, ""competence-statistiques-informatique"": 1}",robotique;informatique,,enseignement,bureau,parcours-aee
cand-001969,matiere_synthetique_12;matiere_synthetique_5;matiere_synthetique_8,13.25,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",agriculture;robotique;design,,fonction_publique,terrain,parcours-caa
cand-001373,matiere_synthetique_18;matiere_synthetique_15,11.29,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 0}",ecologie,,entrepreneuriat,hybride,parcours-igglia
cand-001198,matiere_synthetique_19,14.09,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 3, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",ecologie;tourisme,,recherche,hybride,parcours-esiia
cand-000995,matiere_synthetique_1;matiere_synthetique_11;matiere_synthetique_16,13.88,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 5}",management;sante,,salariat,terrain,parcours-gca
cand-000704,matiere_synthetique_12;matiere_synthetique_3;matiere_synthetique_19,15.34,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 1}",agriculture;informatique,projet_associatif,fonction_publique,bureau,parcours-esiia
cand-000006,matiere_synthetique_16;matiere_synthetique_16,9.71,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 3}",informatique,,recherche,bureau,parcours-iaa
cand-000685,matiere_synthetique_16,16.28,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 0, ""competence-multimedia-telecommunications"": 3, ""competence-statistiques-informatique"": 1}",finance;tourisme;robotique,,enseignement,hybride,parcours-caa
cand-001931,matiere_synthetique_19,14.17,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 5, ""competence-multimedia-telecommunications"": 4, ""competence-statistiques-informatique"": 0}",ecologie;management,,fonction_publique,teletravail,parcours-imticia
cand-000392,matiere_synthetique_18,6.62,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 5}",agriculture;sante,,entrepreneuriat,teletravail,parcours-imticia
cand-001019,matiere_synthetique_1;matiere_synthetique_18;matiere_synthetique_7,8.97,"{""competence-techniques-informatiques-gestion"": 5, ""competence-electronique-systemes"": 2, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",informatique;robotique;ecologie,,salariat,terrain,parcours-dtja
cand-001041,matiere_synthetique_15;matiere_synthetique_8;matiere_synthetique_2,5.87,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 1}",sante,,recherche,terrain,parcours-aee
cand-001409,matiere_synthetique_18;matiere_synthetique_2,10.33,"{""competence-techniques-informatiques-gestion"": 1, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 0, ""competence-statistiques-informatique"": 3}",finance;sante;informatique,projet_personnel_tech;projet_associatif,recherche,hybride,parcours-emp
cand-001678,matiere_synthetique_11;matiere_synthetique_6,18.66,"{""competence-techniques-informatiques-gestion"": 3, ""competence-electronique-systemes"": 4, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",robotique;agriculture,,salariat,teletravail,parcours-esiia
cand-000848,matiere_synthetique_9;matiere_synthetique_1;matiere_synthetique_15,7.37,"{""competence-techniques-informatiques-gestion"": 4, ""competence-electronique-systemes"": 1, ""competence-multimedia-telecommunications"": 5, ""competence-statistiques-informatique"": 4}",robotique,,entrepreneuriat,terrain,parcours-esiia
